nome,modelo,serie,patrimonio,status,setor,filial,obs
MONITOR,DELL E170SC,BR0Y603M0759115513CM,,FALSE,CAIXA,0,
MONITOR,DELL E170SC,BR0M49GV0759116A07HL,30179,FALSE,CAIXA,0,
MONITOR,BEMATECH,9728,,FALSE,CAIXA,0,
MONITOR,BEMATECH,9729,,FALSE,CAIXA,0,
MONITOR,BEMATECH,9730,,FALSE,CAIXA,0,
MONITOR,BEMATECH,9731,,FALSE,CAIXA,0,
BUSCA PRECO,GERTEC TC 505,2100424573,140005,FALSE,SALAO,0,
BUSCA PRECO,GERTEC TC 505,2070311357,140006,FALSE,SALAO,0,
BUSCA PRECO,GERTEC TC 505,2100424597,140032,FALSE,SALAO,0,
BUSCA PRECO,GERTEC TC 505,2100424470,140033,FALSE,SALAO,0,
BUSCA PRECO,GERTEC TC 505,2100424606,140034,FALSE,SALAO,0,
BUSCA PRECO,GERTEC TC 505,2070311321,140035,FALSE,SALAO,0,
BUSCA PRECO,GERTEC TC 505,2110307301,140036,FALSE,SALAO,0,
BUSCA PRECO,GERTEC TC 505,2100424596,140037,FALSE,SALAO,0,
BUSCA PRECO,GERTEC TC 506,409111501028287,140114,FALSE,SALAO,0,
BUSCA PRECO,GERTEC TC 506,41408192029087,140115,FALSE,SALAO,0,
BUSCA PRECO,GERTEC TC 506,409111501028429,140116,FALSE,SALAO,0,
BUSCA PRECO,GERTEC TC 506,41408192029124,140117,FALSE,SALAO,0,
PC,DELL OPTIPLEX 3050,68XF2M2,11295,FALSE,TESOURARIA,23,
PC,DELL OPTIPLEX 790,5RYXRR1,10264,FALSE,RECEPCAO,0,
PC,DELL OPTIPLEX 3050,682G2M2,11304,FALSE,TESOURARIA,23,
PC,DELL OPTIPLEX 3050,67NJ2M2,11309,FALSE,RECEPCAO,23,
PC,DELL OPTIPLEX 3050,68CG2M2,11310,FALSE,RECEPCAO,23,
PC,DELL OPTIPLEX 3050,67MB2M2,11308,FALSE,PRECIFICACAO,23,
PC,DELL OPTIPLEX 3050,68HC2M2,11307,FALSE,FRENTE DE CAIXA,23,
PC,DELL OPTIPLEX 3050,691F2M2,11306,FALSE,SEGURANCA,23,
PC,DELL OPTIPLEX 3050,685G2M2,11301,FALSE,GERENCIA ,23,
PC,DELL OPTIPLEX 3050,69DH2M2,11272,FALSE,RM,23,
PC,DELL OPTIPLEX 3050,69KJ2M2,11287,FALSE,SOE,23,
MONITOR,DELL E1916H,9BKRTD2,31025,FALSE,TESOURARIA,23,
MONITOR,DELL E1916H,896VTD2,31030,FALSE,TESOURARIA,23,
MONITOR,DELL E1916H,9BGVTD2,31035,FALSE,RECEPCAO,23,
MONITOR,DELL E1916H,9C9VTD2,31036,FALSE,RECEPCAO,23,
MONITOR,DELL E1916H,9CLRTD2,31007,FALSE,PRECIFICACAO,23,
MONITOR,DELL E1916H,9D3WRD2,31032,FALSE,FRENTE DE CAIXA,23,
MONITOR,DELL E1916H,9CRRTD2,31034,FALSE,SEGURANCA,23,
MONITOR,DELL E1916H,9DCVTD2,31033,FALSE,GERENCIA,23,
MONITOR,DELL E1916H,9CSVTD2,31012,FALSE,CPD,23,
MONITOR,DELL E1916H,895VFTD2,31031,FALSE,CPD,23,
MONITOR,DELL E1916H,9CVVTD2,31002,FALSE,RM,23,
MONITOR,DELL E1916H,3SFVTD2,31013,FALSE,SOE,23,
IMPRESSORA CHEQUE,BEMATECH DP20 CHEQUE,379903000011235,S/N,TRUE,CPD,23,EQUIPAMENTO EST? NA SALA CPD
BUSCA PRECO,GERTEC TC 506,04091271016984-4,140214,FALSE,SALAO,23,
BUSCA PRECO,GERTEC TC 506,04091271016988-6,140216,FALSE,SALAO,23,
BUSCA PRECO,GERTEC TC 506,04091271016982-3,140215,FALSE,SALAO,23,
BUSCA PRECO,GERTEC TC 506,04091271016974-6,140212,FALSE,SALAO,23,
BUSCA PRECO,GERTEC TC 506,04091271016975-2,140213,FALSE,SALAO,23,
PC,DELL OPTIPLEX 360,10917,S/N,FALSE,CALLCENTER,10,CALLCENTER
PC,DELL OPTIPLEX 790,9WYXRR1,S/N,FALSE,CALLCENTER,10,CALLCENTER
PC,HP COMPAQ DC5700,BRG743F8BD,10395,FALSE,FALSE,10,FALSE
MONITOR,DELL E157FPC,0G347H075919780TMH,30320,FALSE,FALSE,10,FALSE
PC,DELL OPTIPLEX 360,1QCNMK1,10542,FALSE,PRECIFICACAO,10,PRECIFICACAO
MONITOR,"AOC 14""",S380AIA003446,-,FALSE,PRECIFICACAO,11,
MONITOR,"AOC 14""",S380AIA003460,-,FALSE,RECEPCAO,11,
MONITOR,"AOC 14""",S380AIA003469,-,FALSE,RECEPCAO,11,
PC,DELL OPTIPLEX 3020,7S08G22,,FALSE,FRENTE DE CAIXA,2,
MONITOR,DELL E1913C,BR0FCFPK075914411SEM,S/N,FALSE,TRUE,19,
GAVETA,GAVETA BEMATECH,"551509019777
",,FALSE,CAIXA,20,CAIXA 1
PC,HP 402 G1,BRJ5492SLG,11065,FALSE,TREINAMENTO,20,
PC,HP 402 G1,BRJ5492TMQ,11086,FALSE,CPD,10,CPD
PC,POSTECH POS-232,POS18024,S/N,FALSE,CAIXA,29,DESTINO DO CHURRASQUEIRO
PC,POSTECH POS-232,POS18784,S/N,FALSE,CAIXA,29,DESTINO DO CHURRASQUEIRO
MONITOR,"AOC 14""",KQUHCXA004443,S/N,FALSE,CAIXA,29,DESTINO DO CHURRASQUEIRO
MONITOR,"AOC 14""",KQUI2XA004822,S/N,FALSE,CAIXA,29,DESTINO DO CHURRASQUEIRO
GAVETA,GAVETA BEMATECH,S/N,S/N,FALSE,CAIXA,29,DESTINO DO CHURRASQUEIRO
GAVETA,GAVETA BEMATECH,S/N,S/N,FALSE,CAIXA,29,DESTINO DO CHURRASQUEIRO
PC,POSTECH MIRAGE2,POS16919,11382,FALSE,CAIXA,23,
PC,BEMATECH RC 8300,"1,02081008E+017",10741,FALSE,CAIXA,23,
PC,BEMATECH RC 8300,"1,02081008E+017",10739,FALSE,CAIXA,23,
PC,BEMATECH RC 8300,"1,02081008E+017",10784,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16917,11321,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16915,11322,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16926,11323,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16925,11324,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16924,11325,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16918,11326,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16927,11327,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16914,11328,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16916,11329,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16913,113330,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16923,11331,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16921,11380,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16920,11332,FALSE,CAIXA,23,
PC,POSTECH MIRAGE2,POS16922,11381,FALSE,CAIXA,23,
PC,BEMATECH RC 8300,"1,02081008E+017",S/N,FALSE,CAIXA,23,"CAIXA SEM ENCOTRA MONTADO NO PDV, MAS EST? SEM USO."
PC,BEMATECH RC 8300,"1,02081008E+017",30939,TRUE,TRUE,23,EQUIPAMENTO ENCONTRA-SE NA SALA CPD.
MONITOR,LG 16M38-A,607SP0J12028,30939,TRUE,CPD,23,EQUIPAMENTO ENCOTRA-SE NO CPD
MONITOR,MONITOR LG 16M38-A,607SPUU12998,30946,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,606SPSL0A462,30943,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,604SPKW0F558,30944,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,606SPSL0A774,S/N,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,606SPTM0A465,30905,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,606SPDT0A514,S/N,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,604SPDT0S514,S/N,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,604SPLC0F616,S/N,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,607SPVH12959,30947,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,607SP0J11908,30949,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,604SPHG0F633,30948,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,607SPVH12887,30945,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,607SPGS12007,30952,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,604SPRW0F654,30937,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,604SPBF0F557,S/N,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,606SPSL0A174,S/N,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,604SPJP0F604,S/N,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,604SPFX0F675,SN,FALSE,FRENTE DE CAIXA,23,
MONITOR,MONITOR LG 16M38-A,606SPGS09816,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17044521403291,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17201521401074,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17065521401185,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17048521401082,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17048521400215,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17048521400291,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17201521401076,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17048521400092,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17048521400894,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17201521401053,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL LI4278,1527200503667,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17201521401075,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17048521400264,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17201521401040,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17201521401051,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL LI4278,1108600501806,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL LI4278,1115700500663,60372,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL LI4278,1302000500039,S/N,TRUE,CPD,23,
LEITOR,SYMBOL LI4278,13020005500039,S/N,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL LI4278,1108600501799,60380,FALSE,FRENTE DE CAIXA,23,
LEITOR,SYMBOL DS 7708,17048521400284,,TRUE,CPD,23,
PC,DELL OPTIPLEX 755,18S06H1,10394,FALSE,GERENCIA ,9,
MONITOR,DELL E157FPC,BR0FJ0670759187944KU,30226,FALSE,GERENCIA,9,
PC,DELL OPTIPLEX 755,H7S06H1,10376,FALSE,CONTABILIDADE,9,
PC,DELL OPTIPLEX 755,J8S06H1,10377,FALSE,CONTABILIDADE,9,
MONITOR,DELL E157FPC,BR0FJ067075918713KCU,30210,FALSE,CONTABILIDADE,9,MONITOR CONTABILIDADE 02 CF-CONTAB02
MONITOR,DELL E157FPC,BR0FJ0670759187318QU,30227,FALSE,RM,9,MONITOR COMPUTADOR CONFERENTES
MONITOR,DELL E157FPC,BR0FJ0670759187318BU,30229,FALSE,RM FISCAL,9,MONITOR RM FISCAL CF-RMF01
MONITOR,DELL E157FPC,BR0FJ067075918714EAU,30228,FALSE,RM FISCAL,9,MONITOR RM FISCAL CF-RMF02
MONITOR,DELL E157FPC,BR0FJ067075918714DVU,60230,FALSE,SOE,9,MONITOR SOE  CF-SOE
PC,DELL OPTIPLEX 755,SEM ETIQUETA,10398,FALSE,RM FISCAL,9,
PC,DELL OPTIPLEX 755,G8S06H1,10400,FALSE,RM FISCAL,9,
PC,DELL OPTIPLEX 755,38S06H1,S/N,FALSE,SOE,9,
PC,DELL OPTIPLEX 755,12GN9G1,S/N,FALSE,RM,9,
PC,DELL OPTIPLEX 755,42GN9G1,S/N,FALSE,COMERCIAL,9,
PC,DELL OPTIPLEX 755,88S06H1,10390,TRUE,COMERCIAL,9,SETOR COM REDU??O DE FUNC. MAQUINA COLETADA PARA BKP
PC,DELL OPTIPLEX 755,F7S06H1,10381,FALSE,TESOURARIA,9,
PC,DELL OPTIPLEX 755,68S06H1,10380,FALSE,TESOURARIA,9,
MONITOR,DELL E157FPC,BR0FJ06707591873186U,30241,FALSE,COMERCIAL,9,MONITOR CF-COMERCIAL01
MONITOR,"AOC LED U SLIM 15""",32684DA003373,30355,FALSE,COMERCIAL,9,MONITOR CF-COMERCIAL02
MONITOR,DELL E157FPC,BR0FJ067075918792JGU,30213,FALSE,TESOURARIA,9,MONITOR CF-TESOU01
MONITOR,DELL E157FPC,BR0FJ0670759187318KU,30212,FALSE,TESOURARIA,9,MONITOR CF-TESOU02
MONITOR,DELL E157FPC,BR0FJ0670759187317DU,30231,FALSE,RH,9,MONITOR CF-RH01
PC,DELL OPTIPLEX 390,GJCD2V1,S/N,FALSE,RH,9,
MONITOR,DELL E157FPC,BR0FJ067075918714E7U,30233,FALSE,SEGURANCA,9,MONITOR CF-SEGURANCA
PC,DELL OPTIPLEX 755,48S06H1,10372,FALSE,SEGURANCA,9,
PC,DELL OPTIPLEX 755,G7S06H1,10386,FALSE,CALLCENTER,9,
PC,DELL OPTIPLEX 755,B8S06H1,10384,FALSE,CALLCENTER,9,
PC,DELL OPTIPLEX 755,58S06H1,10382,FALSE,CALLCENTER,9,
PC,DELL OPTIPLEX 755,79S06H1,10385,FALSE,CALLCENTER,9,
PC,DELL OPTIPLEX 755,39S06H1,10374,FALSE,CALLCENTER,9,
MONITOR,DELL E157FPC,BR0FJ06707591873163U,30216,FALSE,CALLCENTER,9,MONITOR CF-PA01
MONITOR,DELL E157FPC,BR0FJ067075918714EJU,30214,FALSE,CALLCENTER,9,MONITOR CF-PA02
MONITOR,DELL E157FPC,BR0FJ067075918714DYU,30215,FALSE,CALLCENTER,9,MONITOR CF-PA03
MONITOR,DELL E157FPC,BR0FJ07707591873171U,30218,FALSE,CALLCENTER,9,MONITOR CF-PA04
MONITOR,DELL E157FPC,BR0FJ067075918713G5U,30219,FALSE,CALLCENTER,9,MONITOR CF-PA05
MONITOR,DELL E157FPC,CN0FJ066641807B10U0A,30217,FALSE,CALLCENTER,9,MONITOR CF-CALLCENTER (SUPERVISOR)
PC,DELL OPTIPLEX 360,3QCNMK1,10550,FALSE,CALLCENTER,9,
PC,BEMATECH RC 8300,"1,020810008E+017",10702,FALSE,SALA DE REUNIAO,9,
MONITOR,SAMSUNG S19A300B,Z1A2HXJC200476M,S/N,FALSE,SALA DE REUNIAO,9,MONITOR CF-CONFERENCIA
PC,DELL OPTIPLEX 755,C8S06H1,10393,FALSE,RECEPCAO,9,
PC,DELL OPTIPLEX 755,J7S06H1,10392,FALSE,RECEPCAO,9,
PC,DELL OPTIPLEX 380,D2Q2JM1,10383,FALSE,PRECIFICACAO,9,
PC,COMPUTADOR GENERICO,F081290306007324,S/N,FALSE,RECEPCAO,9,BIR?
MONITOR,"MONITOR ELO TOUCH 14""",L57402448MY,30004,FALSE,RECEPCAO,9,BIR?
MONITOR,DELL E157FPC,BR0FJ067075918714DSU,30244,FALSE,RECEPCAO,9,MONITOR CF-RECEP01
MONITOR,DELL E157FPC,BR0FJ067075918714EBU,30225,FALSE,RECEPCAO,9,MONITOR CF-RECEP02
MONITOR,DELL E157FPC,BR0FJ067075978713FSU,30223,FALSE,PRECIFICACAO,9,MONITOR CF-PRECIFIC
PC,DELL OPTIPLEX 755,69S06H1,10373,FALSE,CPD,9,
PC,HP 402 G1,BRJ5492T3S,11075,FALSE,CPD,9,
MONITOR,DELL E157FPC,BR0FJ067071383U052A,30211,FALSE,CPD,9,MONITOR CF-CPD01
MONITOR,DELL E1913C,BR079M700759139E1AGM,S/N,FALSE,CPD,9,MONITOR CF-CPD
BALANCA,TOLEDO PRIX 5 PLUS,12045637,018.23.0221,FALSE,HORTIFRUITI,23,
BALANCA,TOLEDO PRIX 5 PLUS,"12045633
",018.23.0220,FALSE,HORTIFRUITI,23,
PC,DELL OPTIPLEX 780,H19LWQ1,10116,FALSE,CAIXA,0,
PC,DELL OPTIPLEX 790,BWYXRR1,10285,FALSE,CAIXA,0,
PC,DELL OPTIPLEX 390,CMQ92V1,,FALSE,RH,2,
PC,BEMATECH RC 8300,"1,02081000000009E+017",---,FALSE,CAIXA,9,
MONITOR,DELL E1914HC,BR0FCFPK075913B706EM,,FALSE,RH,2,
PC,DELL OPTIPLEX 3020,2RYBG22,,FALSE,RM,2,
BUSCA PRECO,GERTEC TC 506,41401132007044,140059,FALSE,SALAO,14,
BUSCA PRECO,GERTEC TC 506,41401132001335,140060,FALSE,SALAO,14,
BUSCA PRECO,GERTEC TC 506,2130934940,140084,FALSE,SALAO,14,
BUSCA PRECO,GERTEC TC 506,41402182007040,140085,FALSE,SALAO,14,
BUSCA PRECO,GERTEC TC 506,41402182007035,140086,FALSE,SALAO,14,
BUSCA PRECO,GERTEC TC 506,41401132001332,140087,FALSE,SALAO,14,
BUSCA PRECO,GERTEC TC 506,41402182007041,140088,FALSE,SALAO,14,
BUSCA PRECO,GERTEC TC 506,41401132001337,140089,FALSE,SALAO,14,
BUSCA PRECO,GERTEC TC 506,41402182007037,140090,FALSE,SALAO,14,
MONITOR,DELL E170SC,24R2TBL,,FALSE,RM,2,
PC,DELL OPTIPLEX 790,BRYXRR1,,FALSE,RM,2,
SERVIDOR,HP DL380 G9,"BRC6057ABP
","20038
",FALSE,CPD,20,
SERVIDOR,HP DL380 G9,BRC6057ABN,20037,TRUE,CPD,20,
COLETOR,MOTOROLA MC 3090,"10344521170077
",,FALSE,RM,23,
MONITOR,SANSUNG 733MW,CM17HXHS901875W,,FALSE,RECEPCAO,0,
MONITOR,DELL E1914HC,BR0FCFPK075914910V7M,,FALSE,RECEPCAO,0,
MONITOR,DELL E1914HC,BR0FCFPK075914913C25EAM,,FALSE,EXPEDICAO,0,
MONITOR,DELL E1916H,BR0X0M10759149159P25Y1,,FALSE,FRENTE DE CAIXA,0,
MONITOR,DELL E1914HC,BR0FCFPK075914914933CCM,,FALSE,RM,0,
SERVIDOR,DELL OPTIPLEX 3020,21H3NZ1,10614,FALSE,CPD,11,
MONITOR,DELL E1912HC,N/D,,FALSE,RM,0,
MONITOR,DELL E1914HC,BR0HDK1P0759135S057M,,FALSE,RM,0,
MONITOR,DELL E1914HC,BR0HDK1P075914910V5M,,FALSE,RM,0,
PC,DELL OPTIPLEX 3010,58NC6W1,10885,FALSE,CPD,11,
SERVIDOR,HP COMPAQ 300B MT,BRG045G5QW,10222,FALSE,CPD,11,
PC,DELL OPTIPLEX 390,45D73V1,10848,FALSE,RECEPCAO,0,
PC,DELL OPTIPLEX 3020,9933,,FALSE,RM,0,
PC,DELL OPTIPLEX 790,2RYXRR1,10262,FALSE,EXPEDICAO,0,
PC,DELL OPTIPLEX 3020,8127G22,,FALSE,RM,0,
PC,DELL OPTIPLEX 3020,6SRZ0Y1,,FALSE,RM,0,
PC,DELL OPTIPLEX 3020,7626G22,,FALSE,RM,0,
PC,DELL OPTIPLEX 380,3NC7GM1,10139,FALSE,RECEPCAO,2,
MONITOR,DELL E1914HC,BR0FCFPK075914915C82GEM,,FALSE,RECEPCAO,2,
PC,HP COMPAQ 300B MT,BRG042FN01,10087,FALSE,RECEPCAO,2,
MONITOR,SAMSUNG 540N,N/D,30403,FALSE,EXPEDICAO,0,
BALANCA,TOLEDO PRIX 5 PLUS,12045634,018.23.0212,FALSE,ACOUGUE,23,
ECF,BEMATECH MP 4000 TH FI,BE091510100011252692,90308,FALSE,CAIXA,18,
BALANCA,TOLEDO PRIX 5 PLUS,12045639,018.23.0219,FALSE,ACOUGUE,23,
ECF,BEMATECH MP 4000 TH FI,BE091510100011252745,90309,FALSE,CAIXA,18,
PC,HP COMPAQ 300B MT,BRG050G87F,10247,FALSE,CAIXA,11,
ECF,BEMATECH MP 4000 TH FI,BE091510100011252744,90310,FALSE,CAIXA,18,
ECF,BEMATECH MP 4000 TH FI,BE091510100011252698,90311,FALSE,CAIXA,18,
PC,HP COMPAQ 300B MT,BRG042FMYR,10248,FALSE,CAIXA,11,
BALANCA,TOLEDO PRIX 5 PLUS,12044696,018.23.0215,FALSE,FATIADOS,23,
ECF,BEMATECH MP 4000 TH FI,BE091510100011252653,90312,FALSE,CAIXA,18,
BALANCA,TOLEDO PRIX 5 PLUS,12044690,018.23.0216,FALSE,ACOUGUE,23,
PC,HP COMPAQ 300B MT,BRG042FN29,10229,FALSE,CAIXA,11,
ECF,BEMATECH MP 4000 TH FI,BE091510100011252696,90313,FALSE,CAIXA,18,
ECF,BEMATECH MP 4000 TH FI,BE091510100011252668,90314,FALSE,CAIXA,18,
BALANCA,TOLEDO PRIX 5 PLUS,12044688,018.23.0213,TRUE,CPD,23,
PC,HP COMPAQ 300B MT,BRG050G86V,10252,FALSE,CAIXA,11,
ECF,BEMATECH MP 4000 TH FI,BE091410100011248914,90315,FALSE,CAIXA,18,
ECF,BEMATECH MP 4000 TH FI,BE091510100011252746,90316,FALSE,CAIXA,18,
BALANCA,TOLEDO PRIX 9094,12047796,018.23.0223,FALSE,SEGURANCA,23,
PC,HP COMPAQ 300B MT,BRG045G5QR,10253,FALSE,CAIXA,11,
ECF,BEMATECH MP 4000 TH FI,BE091510100011252751,90317,FALSE,CAIXA,18,
PC,HP COMPAQ 300B MT,BRG042FN02,10200,FALSE,FRENTE DE CAIXA,11,
ECF,BEMATECH MP 4000 TH FI,BE091510100011252679,90318,FALSE,CAIXA,18,
BALANCA,TOLEDO PRIX 9094,12047804,018.23.0224,TRUE,CPD,23,
MONITOR,DELL E1914HC,43V0R9M,,FALSE,RM,2,
ECF,BEMATECH MP 4000 TH FI,BE091510100011252691,90319,FALSE,CAIXA,18,
BALANCA,TOLEDO PRIX 9094,12047797,018.23.0225,FALSE,RM,23,
BALANCA,TOLEDO PRIX 9094,12015644,,FALSE,SND,23,
PC,HP COMPAQ 300B MT,BRG045G5VD,N/A,FALSE,EXPEDICAO,11,
ECF,BEMATECH MP 4000 TH FI,BE091510100011252697,90320,FALSE,CAIXA,18,
ECF,BEMATECH MP 4000 TH FI,BE091410100011248693,90321,FALSE,CAIXA,32,DESTINO DO CHURRASQUEIRO
ECF,BEMATECH MP 4000 TH FI,BE091410100011248866,90322,FALSE,CAIXA,32,DESTINO DO CHURRASQUEIRO
ECF,BEMATECH MP 4000 TH FI,BE091410100011248924,90323,FALSE,TRUE,18,
ECF,BEMATECH MP 4000 TH FI,BE091510100011252669,90324,FALSE,TRUE,18,
PC,DELL OPTIPLEX 3020,10407,,FALSE,SALAO,2,MICRO ENCARREGADO DE SALAO
PC,BEMATECH RC 8400,"1,02083001000013E+017",11026,FALSE,TRUE,18,
PC,HP COMPAQ 300B MT,BRG050G86N,10217,FALSE,GERENCIA,11,
PC,HP COMPAQ 300B MT,BRG050G845,10198,FALSE,SEGURANCA,11,
BUSCA PRECO,GERTEC TC 506,040911150948666-7,140163,FALSE,CPD,18,
PC,HP COMPAQ 300B MT,BRG045G5VL,N/A,FALSE,PRECIFICACAO,11,
PC,DELL OPTIPLEX 360,5QCNMK1,S/N,FALSE,SEGURANCA,10,
MONITOR,SAMSUNG 733MW,CM17HXGS901490V,S/N,FALSE,SEGURANCA,10,
PC,HP COMPAQ 300B MT,BRG042G5RQ,N/A,FALSE,RECEPCAO,11,
BALANCA,TOLEDO PRIX 5,11325612,018.01.0042,FALSE,SEGURANCA,18,
PC,HP COMPAQ 300B MT,BRG042FMYV,10218,FALSE,RECEPCAO,11,
BALANCA,TOLEDO PRIX 5 PLUS,11325610,180158,FALSE,HORTIFRUTI,18,
PC,DELL OPTIPLEX 360,9PCNMK1,S/N,FALSE,SND,10,
MONITOR,DELL E157FPC,OG347H0759197811TH,30315,FALSE,SND,10,
BALANCA,TOLEDO PRIX 5 PLUS,11325608,018.18.0152,FALSE,PREPARO ACOUGUE,18,
BALANCA,TOLEDO PRIX 5 PLUS,11325605,018.18.0155,FALSE,ACOUGUE,18,
BALANCA,TOLEDO PRIX 5 PLUS,11325607,180153,FALSE,ACOUGUE,18,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210005
",90822,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210018
",90823,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210030
",90824,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210034
",90825,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210045
",90826,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210046
",90827,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210047
",90828,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210048
",90829,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210054
",90830,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210055
",90831,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210063
",90832,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210078
",90833,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210267
",90834,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210270
",90835,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210275
",90836,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210278
",90837,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210285
",90838,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210292
",90839,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210295
",90840,FALSE,FRENTE DE CAIXA,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011210308
",90841,TRUE,CPD,23,
ECF,BEMATECH MP 4000 TH FI,"BE091710100011209965
",90842,TRUE,CPD,23,
PROJETOR,DELL PROJECTOR 1550,HF7YDK2,,FALSE,TREINAMENTO,23,
GAVETA,GAVETA BEMATECH,551312043402,,FALSE,CAIXA,20,CAIXA 2
